-1
-1
-27699
-1
29308
-12027
-15996
-1
-21846
-14773
-26017
-27699
-11007
-30506
16921
-1
15894
30893
-28709
-6919
28602
27944
33
-12027
-5472
-5252
-6379
24770
-16858
-17676
23541
-1
22816
-17852
-28796
21845
28505
26041
-16315
-24088
-3279
20224
-25560
19759
-11142
-32064
-3584
-27699
-7069
-2677
9176
-2572
-7196
-23706
-20477
-15996
-22134
-31115
-4605
-31694
-2186
16646
16513
-1
-2049
16133
-19543
-8227
-5451
-12410
23333
-16689
-22146
-15002
-14212
-15671
14936
-30731
-13399
29308
-14564
-1619
-2414
14301
7108
28267
28104
-17135
-18936
-5313
-6438
23668
13591
-21730
16469
-12027
-26170
-3434
13173
-1325
-11762
-18743
-14282
-21014
-22159
-24284
-31418
-10560
-11174
31861
9
-30506
24660
-9954
-10535
24339
28418
8
25488
23930
-19774
8
-29592
11770
-25780
7
23261
-1
7
-1017
-3601
7
28413
-8922
13
11
16
12
15
8
10
-16346
-27567
-7739
21769
30681
-14830
-29803
-4557
-29244
10666
-7306
-11765
10562
-22772
-13066
-15097
-28670
-2308
-14773
-19052
-6829
-14205
-805
-6038
-1196
13417
-18105
-11947
-18924
-6450
19988
-16717
19873
-31936
-31311
-1499
-8674
-10552
-22952
18866
-23748
-12911
-16266
-22172
9610
-16898
-9796
-11184
11645
-8043
-27699
-16512
-11478
-28882
-21623
-21735
9314
31508
-20132
-19311
-27512
-25968
-32449
-643
-6706
-30846
31482
-8555
30672
32219
-10779
-10357
-13292
17878
-5050
8897
-5328
-6453
-14009
26080
-17757
11611
24770
-17477
17437
-7830
-4773
-10586
-5038
8623
17210
12143
20094
-15681
-1121
-4141
18022
-21076
16921
16349
-9016
-17602
-540
-8434
-12683
-16373
-18454
-13003
28111
-19659
8256
-28455
16448
4103
-1
4087
16320
-28887
-507
-24367
-1776
23563
-18499
-8460
-15028
-5643
-25504
27393
-30767
-6623
-1957
-2074
23085
-3552
-10309
20460
-12802
7846
-2872
23129
-20025
-3940
-30754
-11188
26848
-5357
-3749
-17696
15393
-7400
21695
-21382
-29682
27249
-12755
-26942
-2238
22422
-12564
-27386
7542
-16592
-3546
-432
-5593
-19880
7468
-17502
30239
31533
-6173
32293
-7060
-6456
-12366
-9471
-20827
-28297
-6919
-22879
-8722
-25591
-3321
-405
-29239
-16376
-19764
-5402
-23465
7204
-20041
-11190
-18234
-3415
-8332
18203
-5675
14237
-8669
7097
-3142
-17276
14133
-16140
-31016
-25889
14052
-16927
23758
16407
-13257
26564
-745
-22795
-4184
-10040
-26657
29552
-10272
-27752
-17314
-5859
-10576
-11190
-28325
26498
-7560
-8143
-9969
-32373
6795
-13518
-7828
22953
-26122
29035
-27103
-17573
-18470
13430
-3890
-5914
-12027
30060
-30871
-10392
-27311
11980
-12440
19607
31051
-1178
30972
-2452
6586
-23031
22280
16404
32105
-13275
32686
19313
26887
-18233
27979
29236
-13624
-17690
-321
18849
-3263
-16843
24529
-7451
-14126
-8216
-25244
-14511
-14371
-16677
-13898
-389
-5149
-23966
