fftBuffer[271].real, 0x0000, ,0000,0
fftBuffer[271].imag, 0x0006, ,0006,6
fftBuffer[272].real, 0x0011, ,0011,17
fftBuffer[272].imag, 0xFF67, ,FF67,65383
fftBuffer[273].real, 0x0021, ,0021,33
fftBuffer[273].imag, 0x0003, ,0003,3
fftBuffer[274].real, 0x0021, ,0021,33
fftBuffer[274].imag, 0x000A, ,000A,10
fftBuffer[275].real, 0x0021, ,0021,33
fftBuffer[275].imag, 0x000A, ,000A,10
fftBuffer[276].real, 0x0032, ,0032,50
fftBuffer[276].imag, 0xFFF3, ,FFF3,65523
fftBuffer[277].real, 0x0014, ,0014,20
fftBuffer[277].imag, 0x004D, ,004D,77
fftBuffer[278].real, 0x0023, ,0023,35
fftBuffer[278].imag, 0x0020, ,0020,32
fftBuffer[279].real, 0x0023, ,0023,35
fftBuffer[279].imag, 0x001F, ,001F,31
fftBuffer[280].real, 0xFFF7, ,FFF7,65527
fftBuffer[280].imag, 0xFFDB, ,FFDB,65499
fftBuffer[281].real, 0x0019, ,0019,25
fftBuffer[281].imag, 0xFFFA, ,FFFA,65530
fftBuffer[282].real, 0x0038, ,0038,56
fftBuffer[282].imag, 0x0016, ,0016,22
fftBuffer[283].real, 0x0037, ,0037,55
fftBuffer[283].imag, 0x0015, ,0015,21
fftBuffer[284].real, 0x0002, ,0002,2
fftBuffer[284].imag, 0xFFF4, ,FFF4,65524
fftBuffer[285].real, 0x003E, ,003E,62
fftBuffer[285].imag, 0x000B, ,000B,11
fftBuffer[286].real, 0x0020, ,0020,32
fftBuffer[286].imag, 0x0000, ,0000,0
fftBuffer[287].real, 0x0020, ,0020,32
fftBuffer[287].imag, 0x0000, ,0000,0
fftBuffer[288].real, 0x007A, ,007A,122
fftBuffer[288].imag, 0xFF0C, ,FF0C,65292
fftBuffer[289].real, 0x0005, ,0005,5
fftBuffer[289].imag, 0xFFF7, ,FFF7,65527
fftBuffer[290].real, 0x001C, ,001C,28
fftBuffer[290].imag, 0x000E, ,000E,14
fftBuffer[291].real, 0x001C, ,001C,28
fftBuffer[291].imag, 0x000E, ,000E,14
fftBuffer[292].real, 0xFFFE, ,FFFE,65534
fftBuffer[292].imag, 0xFFF6, ,FFF6,65526
fftBuffer[293].real, 0x000D, ,000D,13
fftBuffer[293].imag, 0xFFFE, ,FFFE,65534
fftBuffer[294].real, 0x0006, ,0006,6
fftBuffer[294].imag, 0xFFFA, ,FFFA,65530
fftBuffer[295].real, 0x0005, ,0005,5
fftBuffer[295].imag, 0xFFFA, ,FFFA,65530
fftBuffer[296].real, 0x0041, ,0041,65
fftBuffer[296].imag, 0xFFDC, ,FFDC,65500
fftBuffer[297].real, 0x0023, ,0023,35
fftBuffer[297].imag, 0x0003, ,0003,3
fftBuffer[298].real, 0x001A, ,001A,26
fftBuffer[298].imag, 0x0050, ,0050,80
fftBuffer[299].real, 0x001A, ,001A,26
fftBuffer[299].imag, 0x004F, ,004F,79
fftBuffer[300].real, 0x0016, ,0016,22
fftBuffer[300].imag, 0xFFF0, ,FFF0,65520
fftBuffer[301].real, 0x0035, ,0035,53
fftBuffer[301].imag, 0x004E, ,004E,78
fftBuffer[302].real, 0x0026, ,0026,38
fftBuffer[302].imag, 0x001F, ,001F,31
fftBuffer[303].real, 0x0026, ,0026,38
fftBuffer[303].imag, 0x001F, ,001F,31
fftBuffer[304].real, 0xFFDC, ,FFDC,65500
fftBuffer[304].imag, 0xFFC8, ,FFC8,65480
fftBuffer[305].real, 0x0011, ,0011,17
fftBuffer[305].imag, 0xFFF4, ,FFF4,65524
fftBuffer[306].real, 0x0018, ,0018,24
fftBuffer[306].imag, 0xFFFA, ,FFFA,65530
fftBuffer[307].real, 0x0018, ,0018,24
fftBuffer[307].imag, 0xFFFA, ,FFFA,65530
fftBuffer[308].real, 0x0029, ,0029,41
fftBuffer[308].imag, 0xFFDA, ,FFDA,65498
fftBuffer[309].real, 0x0049, ,0049,73
fftBuffer[309].imag, 0x004E, ,004E,78
fftBuffer[310].real, 0x0038, ,0038,56
fftBuffer[310].imag, 0x0014, ,0014,20
fftBuffer[311].real, 0x0038, ,0038,56
fftBuffer[311].imag, 0x0014, ,0014,20
fftBuffer[312].real, 0xFFF8, ,FFF8,65528
fftBuffer[312].imag, 0xFFF2, ,FFF2,65522
fftBuffer[313].real, 0x000C, ,000C,12
fftBuffer[313].imag, 0xFFF9, ,FFF9,65529
fftBuffer[314].real, 0x003E, ,003E,62
fftBuffer[314].imag, 0x000A, ,000A,10
fftBuffer[315].real, 0x003E, ,003E,62
fftBuffer[315].imag, 0x000A, ,000A,10
fftBuffer[316].real, 0x0000, ,0000,0
fftBuffer[316].imag, 0xFFFA, ,FFFA,65530
fftBuffer[317].real, 0x003F, ,003F,63
fftBuffer[317].imag, 0x0005, ,0005,5
fftBuffer[318].real, 0x0020, ,0020,32
fftBuffer[318].imag, 0x0000, ,0000,0
fftBuffer[319].real, 0x0020, ,0020,32
fftBuffer[319].imag, 0x0000, ,0000,0
fftBuffer[320].real, 0x010A, ,010A,266
fftBuffer[320].imag, 0xFF44, ,FF44,65348
fftBuffer[321].real, 0x0014, ,0014,20
fftBuffer[321].imag, 0xFFF2, ,FFF2,65522
fftBuffer[322].real, 0x000C, ,000C,12
fftBuffer[322].imag, 0x0012, ,0012,18
fftBuffer[323].real, 0x000C, ,000C,12
fftBuffer[323].imag, 0x0011, ,0011,17
fftBuffer[324].real, 0x0008, ,0008,8
fftBuffer[324].imag, 0xFFE0, ,FFE0,65504
fftBuffer[325].real, 0x0023, ,0023,35
fftBuffer[325].imag, 0x0008, ,0008,8
fftBuffer[326].real, 0x0016, ,0016,22
fftBuffer[326].imag, 0xFFF4, ,FFF4,65524
fftBuffer[327].real, 0x0015, ,0015,21
fftBuffer[327].imag, 0xFFF5, ,FFF5,65525
fftBuffer[328].real, 0x0026, ,0026,38
fftBuffer[328].imag, 0xFFFE, ,FFFE,65534
fftBuffer[329].real, 0x0024, ,0024,36
fftBuffer[329].imag, 0x000E, ,000E,14
fftBuffer[330].real, 0xFFF8, ,FFF8,65528
fftBuffer[330].imag, 0x002E, ,002E,46
fftBuffer[331].real, 0xFFF8, ,FFF8,65528
fftBuffer[331].imag, 0x002E, ,002E,46
fftBuffer[332].real, 0x0013, ,0013,19
fftBuffer[332].imag, 0xFFFC, ,FFFC,65532
fftBuffer[333].real, 0x0009, ,0009,9
fftBuffer[333].imag, 0x0038, ,0038,56
fftBuffer[334].real, 0x000E, ,000E,14
fftBuffer[334].imag, 0x001A, ,001A,26
fftBuffer[335].real, 0x000E, ,000E,14
fftBuffer[335].imag, 0x001A, ,001A,26
fftBuffer[336].real, 0xFFE6, ,FFE6,65510
fftBuffer[336].imag, 0xFF94, ,FF94,65428
fftBuffer[337].real, 0x001C, ,001C,28
fftBuffer[337].imag, 0xFFFA, ,FFFA,65530
fftBuffer[338].real, 0x0020, ,0020,32
fftBuffer[338].imag, 0x0000, ,0000,0
fftBuffer[339].real, 0x0020, ,0020,32
fftBuffer[339].imag, 0x0000, ,0000,0
fftBuffer[340].real, 0x0030, ,0030,48
fftBuffer[340].imag, 0xFFE5, ,FFE5,65509
fftBuffer[341].real, 0x002D, ,002D,45
fftBuffer[341].imag, 0x0053, ,0053,83
fftBuffer[342].real, 0x002F, ,002F,47
fftBuffer[342].imag, 0x001C, ,001C,28
fftBuffer[343].real, 0x002F, ,002F,47
fftBuffer[343].imag, 0x001C, ,001C,28
fftBuffer[344].real, 0xFFF6, ,FFF6,65526
fftBuffer[344].imag, 0xFFE6, ,FFE6,65510
fftBuffer[345].real, 0x0013, ,0013,19
fftBuffer[345].imag, 0xFFF9, ,FFF9,65529
fftBuffer[346].real, 0x003C, ,003C,60
fftBuffer[346].imag, 0x0010, ,0010,16
fftBuffer[347].real, 0x003B, ,003B,59
fftBuffer[347].imag, 0x0010, ,0010,16
fftBuffer[348].real, 0x0001, ,0001,1
fftBuffer[348].imag, 0xFFF8, ,FFF8,65528
fftBuffer[349].real, 0x003F, ,003F,63
fftBuffer[349].imag, 0x0008, ,0008,8
fftBuffer[350].real, 0x0020, ,0020,32
fftBuffer[350].imag, 0x0000, ,0000,0
fftBuffer[351].real, 0x0020, ,0020,32
fftBuffer[351].imag, 0x0000, ,0000,0
fftBuffer[352].real, 0xFFFB, ,FFFB,65531
fftBuffer[352].imag, 0xFF3A, ,FF3A,65338
fftBuffer[353].real, 0x0000, ,0000,0
fftBuffer[353].imag, 0x0006, ,0006,6
fftBuffer[354].real, 0x0020, ,0020,32
fftBuffer[354].imag, 0xFFFF, ,FFFF,65535
fftBuffer[355].real, 0x001F, ,001F,31
fftBuffer[355].imag, 0xFFFF, ,FFFF,65535
fftBuffer[356].real, 0x000A, ,000A,10
fftBuffer[356].imag, 0x000D, ,000D,13
fftBuffer[357].real, 0xFFEF, ,FFEF,65519
fftBuffer[357].imag, 0x000D, ,000D,13
fftBuffer[358].real, 0xFFFC, ,FFFC,65532
fftBuffer[358].imag, 0x000C, ,000C,12
fftBuffer[359].real, 0xFFFD, ,FFFD,65533
fftBuffer[359].imag, 0x000C, ,000C,12
fftBuffer[360].real, 0x0031, ,0031,49
fftBuffer[360].imag, 0xFFB1, ,FFB1,65457
fftBuffer[361].real, 0x001B, ,001B,27
fftBuffer[361].imag, 0xFFFF, ,FFFF,65535
fftBuffer[362].real, 0x004F, ,004F,79
fftBuffer[362].imag, 0x004C, ,004C,76
fftBuffer[363].real, 0x004F, ,004F,79
fftBuffer[363].imag, 0x004B, ,004B,75
fftBuffer[364].real, 0x000E, ,000E,14
fftBuffer[364].imag, 0xFFE8, ,FFE8,65512
fftBuffer[365].real, 0x0067, ,0067,103
fftBuffer[365].imag, 0x003C, ,003C,60
fftBuffer[366].real, 0x003A, ,003A,58
fftBuffer[366].imag, 0x0012, ,0012,18
fftBuffer[367].real, 0x003A, ,003A,58
fftBuffer[367].imag, 0x0011, ,0011,17
fftBuffer[368].real, 0xFFEB, ,FFEB,65515
fftBuffer[368].imag, 0xFFF0, ,FFF0,65520
fftBuffer[369].real, 0x0006, ,0006,6
fftBuffer[369].imag, 0xFFF8, ,FFF8,65528
fftBuffer[370].real, 0x000A, ,000A,10
fftBuffer[370].imag, 0xFFFA, ,FFFA,65530
fftBuffer[371].real, 0x000A, ,000A,10
fftBuffer[371].imag, 0xFFFA, ,FFFA,65530
fftBuffer[372].real, 0x001C, ,001C,28
fftBuffer[372].imag, 0xFFD4, ,FFD4,65492
fftBuffer[373].real, 0x0060, ,0060,96
fftBuffer[373].imag, 0x003E, ,003E,62
fftBuffer[374].real, 0x003E, ,003E,62
fftBuffer[374].imag, 0x0009, ,0009,9
fftBuffer[375].real, 0x003E, ,003E,62
fftBuffer[375].imag, 0x0009, ,0009,9
fftBuffer[376].real, 0xFFFC, ,FFFC,65532
fftBuffer[376].imag, 0xFFFA, ,FFFA,65530
fftBuffer[377].real, 0x0004, ,0004,4
fftBuffer[377].imag, 0xFFFC, ,FFFC,65532
fftBuffer[378].real, 0x0040, ,0040,64
fftBuffer[378].imag, 0x0004, ,0004,4
fftBuffer[379].real, 0x003F, ,003F,63
fftBuffer[379].imag, 0x0004, ,0004,4
fftBuffer[380].real, 0x0000, ,0000,0
fftBuffer[380].imag, 0xFFFE, ,FFFE,65534
fftBuffer[381].real, 0x0040, ,0040,64
fftBuffer[381].imag, 0x0002, ,0002,2
fftBuffer[382].real, 0x0020, ,0020,32
fftBuffer[382].imag, 0x0000, ,0000,0
fftBuffer[383].real, 0x0020, ,0020,32
fftBuffer[383].imag, 0x0000, ,0000,0
fftBuffer[384].real, 0x0140, ,0140,320
fftBuffer[384].imag, 0xFF85, ,FF85,65413
fftBuffer[385].real, 0x001C, ,001C,28
fftBuffer[385].imag, 0xFFF5, ,FFF5,65525
fftBuffer[386].real, 0x0004, ,0004,4
fftBuffer[386].imag, 0x000D, ,000D,13
fftBuffer[387].real, 0x0004, ,0004,4
fftBuffer[387].imag, 0x000D, ,000D,13
fftBuffer[388].real, 0x0012, ,0012,18
fftBuffer[388].imag, 0xFFDC, ,FFDC,65500
fftBuffer[389].real, 0x0026, ,0026,38
fftBuffer[389].imag, 0x0012, ,0012,18
fftBuffer[390].real, 0x001C, ,001C,28
fftBuffer[390].imag, 0xFFF8, ,FFF8,65528
fftBuffer[391].real, 0x001C, ,001C,28
fftBuffer[391].imag, 0xFFF8, ,FFF8,65528
fftBuffer[392].real, 0x000C, ,000C,12
fftBuffer[392].imag, 0x0000, ,0000,0
fftBuffer[393].real, 0x0020, ,0020,32
fftBuffer[393].imag, 0x0013, ,0013,19
fftBuffer[394].real, 0xFFF5, ,FFF5,65525
fftBuffer[394].imag, 0x001A, ,001A,26
fftBuffer[395].real, 0xFFF5, ,FFF5,65525
fftBuffer[395].imag, 0x0019, ,0019,25
fftBuffer[396].real, 0x000C, ,000C,12
fftBuffer[396].imag, 0x0001, ,0001,1
fftBuffer[397].real, 0xFFFE, ,FFFE,65534
fftBuffer[397].imag, 0x0023, ,0023,35
fftBuffer[398].real, 0x0005, ,0005,5
fftBuffer[398].imag, 0x0012, ,0012,18
fftBuffer[399].real, 0x0005, ,0005,5
fftBuffer[399].imag, 0x0011, ,0011,17
fftBuffer[400].real, 0xFFF8, ,FFF8,65528
fftBuffer[400].imag, 0xFF7C, ,FF7C,65404
fftBuffer[401].real, 0x0020, ,0020,32
fftBuffer[401].imag, 0xFFFE, ,FFFE,65534
fftBuffer[402].real, 0x0022, ,0022,34
fftBuffer[402].imag, 0x0006, ,0006,6
fftBuffer[403].real, 0x0021, ,0021,33
fftBuffer[403].imag, 0x0006, ,0006,6
fftBuffer[404].real, 0x0032, ,0032,50
fftBuffer[404].imag, 0xFFEC, ,FFEC,65516
fftBuffer[405].real, 0x0020, ,0020,32
fftBuffer[405].imag, 0x0051, ,0051,81
fftBuffer[406].real, 0x0029, ,0029,41
fftBuffer[406].imag, 0x001E, ,001E,30
fftBuffer[407].real, 0x0029, ,0029,41
fftBuffer[407].imag, 0x001E, ,001E,30
fftBuffer[408].real, 0xFFF6, ,FFF6,65526
fftBuffer[408].imag, 0xFFE1, ,FFE1,65505
fftBuffer[409].real, 0x0016, ,0016,22
fftBuffer[409].imag, 0xFFF9, ,FFF9,65529
fftBuffer[410].real, 0x003A, ,003A,58
fftBuffer[410].imag, 0x0013, ,0013,19
fftBuffer[411].real, 0x0039, ,0039,57
fftBuffer[411].imag, 0x0013, ,0013,19
fftBuffer[412].real, 0x0002, ,0002,2
fftBuffer[412].imag, 0xFFF6, ,FFF6,65526
fftBuffer[413].real, 0x003E, ,003E,62
fftBuffer[413].imag, 0x000A, ,000A,10
fftBuffer[414].real, 0x0020, ,0020,32
fftBuffer[414].imag, 0x0000, ,0000,0
fftBuffer[415].real, 0x0020, ,0020,32
fftBuffer[415].imag, 0x0000, ,0000,0
fftBuffer[416].real, 0x0034, ,0034,52
fftBuffer[416].imag, 0xFF19, ,FF19,65305
fftBuffer[417].real, 0x0001, ,0001,1
fftBuffer[417].imag, 0xFFFD, ,FFFD,65533
fftBuffer[418].real, 0x0020, ,0020,32
fftBuffer[418].imag, 0x0007, ,0007,7
fftBuffer[419].real, 0x0020, ,0020,32
fftBuffer[419].imag, 0x0007, ,0007,7
fftBuffer[420].real, 0x0001, ,0001,1
fftBuffer[420].imag, 0x0002, ,0002,2
fftBuffer[421].real, 0xFFFD, ,FFFD,65533
fftBuffer[421].imag, 0x0001, ,0001,1
fftBuffer[422].real, 0x0000, ,0000,0
fftBuffer[422].imag, 0x0002, ,0002,2
fftBuffer[423].real, 0x0000, ,0000,0
fftBuffer[423].imag, 0x0001, ,0001,1
fftBuffer[424].real, 0x003F, ,003F,63
fftBuffer[424].imag, 0xFFC4, ,FFC4,65476
fftBuffer[425].real, 0x001F, ,001F,31
fftBuffer[425].imag, 0x0000, ,0000,0
fftBuffer[426].real, 0x0034, ,0034,52
fftBuffer[426].imag, 0x0053, ,0053,83
fftBuffer[427].real, 0x0034, ,0034,52
fftBuffer[427].imag, 0x0053, ,0053,83
fftBuffer[428].real, 0x0014, ,0014,20
fftBuffer[428].imag, 0xFFEA, ,FFEA,65514
fftBuffer[429].real, 0x0050, ,0050,80
fftBuffer[429].imag, 0x004A, ,004A,74
fftBuffer[430].real, 0x0032, ,0032,50
fftBuffer[430].imag, 0x001A, ,001A,26
fftBuffer[431].real, 0x0031, ,0031,49
fftBuffer[431].imag, 0x001A, ,001A,26
fftBuffer[432].real, 0xFFE0, ,FFE0,65504
fftBuffer[432].imag, 0xFFDE, ,FFDE,65502
fftBuffer[433].real, 0x000C, ,000C,12
fftBuffer[433].imag, 0xFFF6, ,FFF6,65526
fftBuffer[434].real, 0x0012, ,0012,18
fftBuffer[434].imag, 0xFFF8, ,FFF8,65528
fftBuffer[435].real, 0x0011, ,0011,17
fftBuffer[435].imag, 0xFFF9, ,FFF9,65529
fftBuffer[436].real, 0x0023, ,0023,35
fftBuffer[436].imag, 0xFFD6, ,FFD6,65494
fftBuffer[437].real, 0x0055, ,0055,85
fftBuffer[437].imag, 0x0048, ,0048,72
fftBuffer[438].real, 0x003C, ,003C,60
fftBuffer[438].imag, 0x000F, ,000F,15
fftBuffer[439].real, 0x003C, ,003C,60
fftBuffer[439].imag, 0x000F, ,000F,15
fftBuffer[440].real, 0xFFFA, ,FFFA,65530
fftBuffer[440].imag, 0xFFF6, ,FFF6,65526
fftBuffer[441].real, 0x0008, ,0008,8
fftBuffer[441].imag, 0xFFFA, ,FFFA,65530
fftBuffer[442].real, 0x003F, ,003F,63
fftBuffer[442].imag, 0x0008, ,0008,8
fftBuffer[443].real, 0x003F, ,003F,63
fftBuffer[443].imag, 0x0007, ,0007,7
fftBuffer[444].real, 0x0000, ,0000,0
fftBuffer[444].imag, 0xFFFC, ,FFFC,65532
fftBuffer[445].real, 0x0040, ,0040,64
fftBuffer[445].imag, 0x0004, ,0004,4
fftBuffer[446].real, 0x0020, ,0020,32
fftBuffer[446].imag, 0x0000, ,0000,0
fftBuffer[447].real, 0x0020, ,0020,32
fftBuffer[447].imag, 0x0000, ,0000,0
fftBuffer[448].real, 0x00C6, ,00C6,198
fftBuffer[448].imag, 0xFF1C, ,FF1C,65308
fftBuffer[449].real, 0x000C, ,000C,12
fftBuffer[449].imag, 0xFFF2, ,FFF2,65522
fftBuffer[450].real, 0x0015, ,0015,21
fftBuffer[450].imag, 0x0012, ,0012,18
fftBuffer[451].real, 0x0015, ,0015,21
fftBuffer[451].imag, 0x0012, ,0012,18
fftBuffer[452].real, 0x0000, ,0000,0
fftBuffer[452].imag, 0xFFEA, ,FFEA,65514
fftBuffer[453].real, 0x001A, ,001A,26
fftBuffer[453].imag, 0x0000, ,0000,0
fftBuffer[454].real, 0x000E, ,000E,14
fftBuffer[454].imag, 0xFFF5, ,FFF5,65525
fftBuffer[455].real, 0x000D, ,000D,13
fftBuffer[455].imag, 0xFFF5, ,FFF5,65525
fftBuffer[456].real, 0x0038, ,0038,56
fftBuffer[456].imag, 0xFFF2, ,FFF2,65522
fftBuffer[457].real, 0x0025, ,0025,37
fftBuffer[457].imag, 0x0008, ,0008,8
fftBuffer[458].real, 0x0004, ,0004,4
fftBuffer[458].imag, 0x0042, ,0042,66
fftBuffer[459].real, 0x0004, ,0004,4
fftBuffer[459].imag, 0x0042, ,0042,66
fftBuffer[460].real, 0x0017, ,0017,23
fftBuffer[460].imag, 0xFFF6, ,FFF6,65526
fftBuffer[461].real, 0x001D, ,001D,29
fftBuffer[461].imag, 0x0047, ,0047,71
fftBuffer[462].real, 0x001A, ,001A,26
fftBuffer[462].imag, 0x001F, ,001F,31
fftBuffer[463].real, 0x0019, ,0019,25
fftBuffer[463].imag, 0x001F, ,001F,31
fftBuffer[464].real, 0xFFDD, ,FFDD,65501
fftBuffer[464].imag, 0xFFAE, ,FFAE,65454
fftBuffer[465].real, 0x0018, ,0018,24
fftBuffer[465].imag, 0xFFF6, ,FFF6,65526
fftBuffer[466].real, 0x001D, ,001D,29
fftBuffer[466].imag, 0xFFFC, ,FFFC,65532
fftBuffer[467].real, 0x001D, ,001D,29
fftBuffer[467].imag, 0xFFFD, ,FFFD,65533
fftBuffer[468].real, 0x002D, ,002D,45
fftBuffer[468].imag, 0xFFE0, ,FFE0,65504
fftBuffer[469].real, 0x003B, ,003B,59
fftBuffer[469].imag, 0x0052, ,0052,82
fftBuffer[470].real, 0x0034, ,0034,52
fftBuffer[470].imag, 0x0018, ,0018,24
fftBuffer[471].real, 0x0034, ,0034,52
fftBuffer[471].imag, 0x0018, ,0018,24
fftBuffer[472].real, 0xFFF6, ,FFF6,65526
fftBuffer[472].imag, 0xFFEC, ,FFEC,65516
fftBuffer[473].real, 0x000F, ,000F,15
fftBuffer[473].imag, 0xFFF8, ,FFF8,65528
fftBuffer[474].real, 0x003D, ,003D,61
fftBuffer[474].imag, 0x000E, ,000E,14
fftBuffer[475].real, 0x003D, ,003D,61
fftBuffer[475].imag, 0x000D, ,000D,13
fftBuffer[476].real, 0x0001, ,0001,1
fftBuffer[476].imag, 0xFFF9, ,FFF9,65529
fftBuffer[477].real, 0x003F, ,003F,63
fftBuffer[477].imag, 0x0007, ,0007,7
fftBuffer[478].real, 0x0020, ,0020,32
fftBuffer[478].imag, 0x0000, ,0000,0
fftBuffer[479].real, 0x0020, ,0020,32
fftBuffer[479].imag, 0x0000, ,0000,0
fftBuffer[480].real, 0xFFD6, ,FFD6,65494
fftBuffer[480].imag, 0xFF68, ,FF68,65384
fftBuffer[481].real, 0x0003, ,0003,3
fftBuffer[481].imag, 0x000E, ,000E,14
fftBuffer[482].real, 0x001A, ,001A,26
fftBuffer[482].imag, 0xFFF9, ,FFF9,65529
fftBuffer[483].real, 0x001A, ,001A,26
fftBuffer[483].imag, 0xFFF9, ,FFF9,65529
fftBuffer[484].real, 0x0016, ,0016,22
fftBuffer[484].imag, 0x0012, ,0012,18
fftBuffer[485].real, 0xFFE5, ,FFE5,65509
fftBuffer[485].imag, 0x0020, ,0020,32
fftBuffer[486].real, 0xFFFE, ,FFFE,65534
fftBuffer[486].imag, 0x001A, ,001A,26
fftBuffer[487].real, 0xFFFE, ,FFFE,65534
fftBuffer[487].imag, 0x0019, ,0019,25
fftBuffer[488].real, 0x001A, ,001A,26
fftBuffer[488].imag, 0xFFA6, ,FFA6,65446
fftBuffer[489].real, 0x0018, ,0018,24
fftBuffer[489].imag, 0x0000, ,0000,0
fftBuffer[490].real, 0x0066, ,0066,102
fftBuffer[490].imag, 0x003A, ,003A,58
fftBuffer[491].real, 0x0065, ,0065,101
fftBuffer[491].imag, 0x0039, ,0039,57
fftBuffer[492].real, 0x0008, ,0008,8
fftBuffer[492].imag, 0xFFE6, ,FFE6,65510
fftBuffer[493].real, 0x0076, ,0076,118
fftBuffer[493].imag, 0x0025, ,0025,37
fftBuffer[494].real, 0x003F, ,003F,63
fftBuffer[494].imag, 0x0006, ,0006,6
fftBuffer[495].real, 0x003F, ,003F,63
fftBuffer[495].imag, 0x0006, ,0006,6
fftBuffer[496].real, 0xFFF8, ,FFF8,65528
fftBuffer[496].imag, 0xFFFD, ,FFFD,65533
fftBuffer[497].real, 0x0001, ,0001,1
fftBuffer[497].imag, 0xFFFD, ,FFFD,65533
fftBuffer[498].real, 0x0003, ,0003,3
fftBuffer[498].imag, 0xFFFE, ,FFFE,65534
fftBuffer[499].real, 0x0003, ,0003,3
fftBuffer[499].imag, 0xFFFE, ,FFFE,65534
fftBuffer[500].real, 0x0016, ,0016,22
fftBuffer[500].imag, 0xFFD2, ,FFD2,65490
fftBuffer[501].real, 0x006A, ,006A,106
fftBuffer[501].imag, 0x0033, ,0033,51
fftBuffer[502].real, 0x0040, ,0040,64
fftBuffer[502].imag, 0x0003, ,0003,3
fftBuffer[503].real, 0x003F, ,003F,63
fftBuffer[503].imag, 0x0003, ,0003,3
fftBuffer[504].real, 0xFFFE, ,FFFE,65534
fftBuffer[504].imag, 0xFFFE, ,FFFE,65534
fftBuffer[505].real, 0x0002, ,0002,2
fftBuffer[505].imag, 0xFFFF, ,FFFF,65535
fftBuffer[506].real, 0x0040, ,0040,64
fftBuffer[506].imag, 0x0002, ,0002,2
fftBuffer[507].real, 0x0040, ,0040,64
fftBuffer[507].imag, 0x0001, ,0001,1
fftBuffer[508].real, 0x0000, ,0000,0
fftBuffer[508].imag, 0xFFFF, ,FFFF,65535
fftBuffer[509].real, 0x0040, ,0040,64
fftBuffer[509].imag, 0x0001, ,0001,1
fftBuffer[510].real, 0x0020, ,0020,32
fftBuffer[510].imag, 0x0000, ,0000,0
fftBuffer[511].real, 0x0020, ,0020,32
fftBuffer[511].imag, 0x0000, ,0000,0
