adc_data[132], 0x0000, ,0000,0
adc_data[133], 0x0000, ,0000,0
adc_data[134], 0x0000, ,0000,0
adc_data[135], 0x0000, ,0000,0
adc_data[136], 0x0000, ,0000,0
adc_data[137], 0x0000, ,0000,0
adc_data[138], 0x0000, ,0000,0
adc_data[139], 0x0000, ,0000,0
adc_data[140], 0x0000, ,0000,0
adc_data[141], 0x0000, ,0000,0
adc_data[142], 0x0000, ,0000,0
adc_data[143], 0x0000, ,0000,0
adc_data[144], 0x0001, ,0001,1
adc_data[145], 0x000B, ,000B,11
adc_data[146], 0x0016, ,0016,22
adc_data[147], 0x0024, ,0024,36
adc_data[148], 0x002C, ,002C,44
adc_data[149], 0x0033, ,0033,51
adc_data[150], 0x003B, ,003B,59
adc_data[151], 0x003E, ,003E,62
adc_data[152], 0x0045, ,0045,69
adc_data[153], 0x0045, ,0045,69
adc_data[154], 0x0048, ,0048,72
adc_data[155], 0x004A, ,004A,74
adc_data[156], 0x004D, ,004D,77
adc_data[157], 0x0052, ,0052,82
adc_data[158], 0x0052, ,0052,82
adc_data[159], 0x0052, ,0052,82
adc_data[160], 0x0051, ,0051,81
adc_data[161], 0x0050, ,0050,80
adc_data[162], 0x004B, ,004B,75
adc_data[163], 0x0043, ,0043,67
adc_data[164], 0x003A, ,003A,58
adc_data[165], 0x0033, ,0033,51
adc_data[166], 0x0042, ,0042,66
adc_data[167], 0x0016, ,0016,22
adc_data[168], 0x000A, ,000A,10
adc_data[169], 0x0000, ,0000,0
adc_data[170], 0x0000, ,0000,0
adc_data[171], 0x0000, ,0000,0
adc_data[172], 0x0000, ,0000,0
adc_data[173], 0x0000, ,0000,0
adc_data[174], 0x0003, ,0003,3
adc_data[175], 0x0000, ,0000,0
adc_data[176], 0x0000, ,0000,0
adc_data[177], 0x0000, ,0000,0
adc_data[178], 0x0000, ,0000,0
adc_data[179], 0x0000, ,0000,0
adc_data[180], 0x0000, ,0000,0
adc_data[181], 0x0000, ,0000,0
adc_data[182], 0x0000, ,0000,0
adc_data[183], 0x0000, ,0000,0
adc_data[184], 0x0000, ,0000,0
adc_data[185], 0x0003, ,0003,3
adc_data[186], 0x0015, ,0015,21
adc_data[187], 0x001E, ,001E,30
adc_data[188], 0x002A, ,002A,42
adc_data[189], 0x002F, ,002F,47
adc_data[190], 0x0037, ,0037,55
adc_data[191], 0x003D, ,003D,61
adc_data[192], 0x003F, ,003F,63
adc_data[193], 0x0042, ,0042,66
adc_data[194], 0x0049, ,0049,73
adc_data[195], 0x0048, ,0048,72
adc_data[196], 0x004E, ,004E,78
adc_data[197], 0x004C, ,004C,76
adc_data[198], 0x0050, ,0050,80
adc_data[199], 0x0054, ,0054,84
adc_data[200], 0x004F, ,004F,79
adc_data[201], 0x004F, ,004F,79
adc_data[202], 0x0049, ,0049,73
adc_data[203], 0x0045, ,0045,69
adc_data[204], 0x003F, ,003F,63
adc_data[205], 0x0031, ,0031,49
adc_data[206], 0x0026, ,0026,38
adc_data[207], 0x0020, ,0020,32
adc_data[208], 0x000C, ,000C,12
adc_data[209], 0x0008, ,0008,8
adc_data[210], 0x0000, ,0000,0
adc_data[211], 0x0000, ,0000,0
adc_data[212], 0x0000, ,0000,0
adc_data[213], 0x0000, ,0000,0
adc_data[214], 0x0000, ,0000,0
adc_data[215], 0x0000, ,0000,0
adc_data[216], 0x0000, ,0000,0
adc_data[217], 0x0000, ,0000,0
adc_data[218], 0x0000, ,0000,0
adc_data[219], 0x0000, ,0000,0
adc_data[220], 0x0000, ,0000,0
adc_data[221], 0x0000, ,0000,0
adc_data[222], 0x0000, ,0000,0
adc_data[223], 0x0000, ,0000,0
adc_data[224], 0x0000, ,0000,0
adc_data[225], 0x0006, ,0006,6
adc_data[226], 0x0010, ,0010,16
adc_data[227], 0x001B, ,001B,27
adc_data[228], 0x002A, ,002A,42
adc_data[229], 0x003B, ,003B,59
adc_data[230], 0x003A, ,003A,58
adc_data[231], 0x003A, ,003A,58
adc_data[232], 0x003C, ,003C,60
adc_data[233], 0x0043, ,0043,67
adc_data[234], 0x0044, ,0044,68
adc_data[235], 0x0047, ,0047,71
adc_data[236], 0x004E, ,004E,78
adc_data[237], 0x004C, ,004C,76
adc_data[238], 0x004F, ,004F,79
adc_data[239], 0x0051, ,0051,81
adc_data[240], 0x0050, ,0050,80
adc_data[241], 0x0058, ,0058,88
adc_data[242], 0x004B, ,004B,75
adc_data[243], 0x0046, ,0046,70
adc_data[244], 0x003E, ,003E,62
adc_data[245], 0x0034, ,0034,52
adc_data[246], 0x0028, ,0028,40
adc_data[247], 0x001B, ,001B,27
adc_data[248], 0x0010, ,0010,16
adc_data[249], 0x0006, ,0006,6
adc_data[250], 0x0000, ,0000,0
adc_data[251], 0x0000, ,0000,0
adc_data[252], 0x0000, ,0000,0
adc_data[253], 0x0000, ,0000,0
adc_data[254], 0x0000, ,0000,0
adc_data[255], 0x0000, ,0000,0
adc_data[256], 0x0000, ,0000,0
adc_data[257], 0x0000, ,0000,0
adc_data[258], 0x0000, ,0000,0
adc_data[259], 0x0000, ,0000,0
adc_data[260], 0x0000, ,0000,0
adc_data[261], 0x0000, ,0000,0
adc_data[262], 0x0000, ,0000,0
adc_data[263], 0x0000, ,0000,0
adc_data[264], 0x0000, ,0000,0
adc_data[265], 0x0000, ,0000,0
adc_data[266], 0x000B, ,000B,11
adc_data[267], 0x001F, ,001F,31
adc_data[268], 0x0023, ,0023,35
adc_data[269], 0x002B, ,002B,43
adc_data[270], 0x0035, ,0035,53
adc_data[271], 0x0038, ,0038,56
adc_data[272], 0x0040, ,0040,64
adc_data[273], 0x0042, ,0042,66
adc_data[274], 0x0043, ,0043,67
adc_data[275], 0x004B, ,004B,75
adc_data[276], 0x0049, ,0049,73
adc_data[277], 0x004E, ,004E,78
adc_data[278], 0x004E, ,004E,78
adc_data[279], 0x0050, ,0050,80
adc_data[280], 0x0052, ,0052,82
adc_data[281], 0x004F, ,004F,79
adc_data[282], 0x004A, ,004A,74
adc_data[283], 0x0047, ,0047,71
adc_data[284], 0x0040, ,0040,64
adc_data[285], 0x003C, ,003C,60
adc_data[286], 0x002B, ,002B,43
adc_data[287], 0x001D, ,001D,29
adc_data[288], 0x0018, ,0018,24
adc_data[289], 0x0006, ,0006,6
adc_data[290], 0x0000, ,0000,0
adc_data[291], 0x0000, ,0000,0
adc_data[292], 0x0000, ,0000,0
adc_data[293], 0x0000, ,0000,0
adc_data[294], 0x0000, ,0000,0
adc_data[295], 0x0000, ,0000,0
adc_data[296], 0x0000, ,0000,0
adc_data[297], 0x0000, ,0000,0
adc_data[298], 0x0000, ,0000,0
adc_data[299], 0x0000, ,0000,0
adc_data[300], 0x0000, ,0000,0
adc_data[301], 0x0000, ,0000,0
adc_data[302], 0x0000, ,0000,0
adc_data[303], 0x0000, ,0000,0
adc_data[304], 0x0014, ,0014,20
adc_data[305], 0x0000, ,0000,0
adc_data[306], 0x000C, ,000C,12
adc_data[307], 0x0014, ,0014,20
adc_data[308], 0x0020, ,0020,32
adc_data[309], 0x0030, ,0030,48
adc_data[310], 0x0031, ,0031,49
adc_data[311], 0x0037, ,0037,55
adc_data[312], 0x0039, ,0039,57
adc_data[313], 0x0040, ,0040,64
adc_data[314], 0x0042, ,0042,66
adc_data[315], 0x0045, ,0045,69
adc_data[316], 0x0048, ,0048,72
adc_data[317], 0x0051, ,0051,81
adc_data[318], 0x004C, ,004C,76
adc_data[319], 0x0053, ,0053,83
adc_data[320], 0x004F, ,004F,79
adc_data[321], 0x004E, ,004E,78
adc_data[322], 0x004F, ,004F,79
adc_data[323], 0x0047, ,0047,71
adc_data[324], 0x0041, ,0041,65
adc_data[325], 0x003A, ,003A,58
adc_data[326], 0x002E, ,002E,46
adc_data[327], 0x0020, ,0020,32
adc_data[328], 0x0013, ,0013,19
adc_data[329], 0x0007, ,0007,7
adc_data[330], 0x0004, ,0004,4
adc_data[331], 0x0000, ,0000,0
adc_data[332], 0x0000, ,0000,0
adc_data[333], 0x0000, ,0000,0
adc_data[334], 0x0000, ,0000,0
adc_data[335], 0x0000, ,0000,0
adc_data[336], 0x0000, ,0000,0
adc_data[337], 0x0000, ,0000,0
adc_data[338], 0x0000, ,0000,0
adc_data[339], 0x0000, ,0000,0
adc_data[340], 0x0000, ,0000,0
adc_data[341], 0x0000, ,0000,0
adc_data[342], 0x0000, ,0000,0
adc_data[343], 0x0000, ,0000,0
adc_data[344], 0x0000, ,0000,0
adc_data[345], 0x0000, ,0000,0
adc_data[346], 0x0005, ,0005,5
adc_data[347], 0x0012, ,0012,18
adc_data[348], 0x001D, ,001D,29
adc_data[349], 0x0027, ,0027,39
adc_data[350], 0x0031, ,0031,49
adc_data[351], 0x003C, ,003C,60
adc_data[352], 0x003B, ,003B,59
adc_data[353], 0x0041, ,0041,65
adc_data[354], 0x0041, ,0041,65
adc_data[355], 0x0046, ,0046,70
adc_data[356], 0x0048, ,0048,72
adc_data[357], 0x004A, ,004A,74
adc_data[358], 0x004D, ,004D,77
adc_data[359], 0x0050, ,0050,80
adc_data[360], 0x004F, ,004F,79
adc_data[361], 0x0052, ,0052,82
adc_data[362], 0x004D, ,004D,77
adc_data[363], 0x004A, ,004A,74
adc_data[364], 0x0049, ,0049,73
adc_data[365], 0x003A, ,003A,58
adc_data[366], 0x0032, ,0032,50
adc_data[367], 0x0025, ,0025,37
adc_data[368], 0x0019, ,0019,25
adc_data[369], 0x0013, ,0013,19
adc_data[370], 0x0001, ,0001,1
adc_data[371], 0x0000, ,0000,0
adc_data[372], 0x0000, ,0000,0
adc_data[373], 0x0000, ,0000,0
adc_data[374], 0x0000, ,0000,0
adc_data[375], 0x0000, ,0000,0
adc_data[376], 0x0000, ,0000,0
adc_data[377], 0x0000, ,0000,0
adc_data[378], 0x0000, ,0000,0
adc_data[379], 0x0000, ,0000,0
adc_data[380], 0x0000, ,0000,0
adc_data[381], 0x0000, ,0000,0
adc_data[382], 0x0000, ,0000,0
adc_data[383], 0x0000, ,0000,0
adc_data[384], 0x0000, ,0000,0
adc_data[385], 0x0000, ,0000,0
adc_data[386], 0x0002, ,0002,2
adc_data[387], 0x0013, ,0013,19
adc_data[388], 0x001C, ,001C,28
adc_data[389], 0x0026, ,0026,38
adc_data[390], 0x0033, ,0033,51
adc_data[391], 0x0037, ,0037,55
adc_data[392], 0x003A, ,003A,58
adc_data[393], 0x0040, ,0040,64
adc_data[394], 0x0043, ,0043,67
adc_data[395], 0x004B, ,004B,75
adc_data[396], 0x0048, ,0048,72
adc_data[397], 0x0049, ,0049,73
adc_data[398], 0x0051, ,0051,81
adc_data[399], 0x004E, ,004E,78
adc_data[400], 0x0050, ,0050,80
adc_data[401], 0x0052, ,0052,82
adc_data[402], 0x004E, ,004E,78
adc_data[403], 0x004F, ,004F,79
adc_data[404], 0x0046, ,0046,70
adc_data[405], 0x003D, ,003D,61
adc_data[406], 0x003C, ,003C,60
adc_data[407], 0x0027, ,0027,39
adc_data[408], 0x0021, ,0021,33
adc_data[409], 0x0010, ,0010,16
adc_data[410], 0x0002, ,0002,2
adc_data[411], 0x0000, ,0000,0
adc_data[412], 0x0000, ,0000,0
adc_data[413], 0x0000, ,0000,0
adc_data[414], 0x0000, ,0000,0
adc_data[415], 0x0000, ,0000,0
adc_data[416], 0x0000, ,0000,0
adc_data[417], 0x0000, ,0000,0
adc_data[418], 0x0000, ,0000,0
adc_data[419], 0x0000, ,0000,0
adc_data[420], 0x0000, ,0000,0
adc_data[421], 0x0000, ,0000,0
adc_data[422], 0x0000, ,0000,0
adc_data[423], 0x0000, ,0000,0
adc_data[424], 0x0000, ,0000,0
adc_data[425], 0x0000, ,0000,0
adc_data[426], 0x0000, ,0000,0
adc_data[427], 0x000F, ,000F,15
adc_data[428], 0x0019, ,0019,25
adc_data[429], 0x0026, ,0026,38
adc_data[430], 0x002C, ,002C,44
adc_data[431], 0x0035, ,0035,53
adc_data[432], 0x0038, ,0038,56
adc_data[433], 0x003E, ,003E,62
adc_data[434], 0x0041, ,0041,65
adc_data[435], 0x0047, ,0047,71
adc_data[436], 0x0047, ,0047,71
adc_data[437], 0x0049, ,0049,73
adc_data[438], 0x004B, ,004B,75
adc_data[439], 0x004F, ,004F,79
adc_data[440], 0x0057, ,0057,87
adc_data[441], 0x0050, ,0050,80
adc_data[442], 0x0050, ,0050,80
adc_data[443], 0x004B, ,004B,75
adc_data[444], 0x0047, ,0047,71
adc_data[445], 0x003F, ,003F,63
adc_data[446], 0x0036, ,0036,54
adc_data[447], 0x002A, ,002A,42
adc_data[448], 0x001D, ,001D,29
adc_data[449], 0x0011, ,0011,17
adc_data[450], 0x0007, ,0007,7
adc_data[451], 0x0000, ,0000,0
adc_data[452], 0x0000, ,0000,0
adc_data[453], 0x0000, ,0000,0
adc_data[454], 0x0000, ,0000,0
adc_data[455], 0x0000, ,0000,0
adc_data[456], 0x0000, ,0000,0
adc_data[457], 0x0000, ,0000,0
adc_data[458], 0x0000, ,0000,0
adc_data[459], 0x0000, ,0000,0
adc_data[460], 0x0000, ,0000,0
adc_data[461], 0x0000, ,0000,0
adc_data[462], 0x0000, ,0000,0
adc_data[463], 0x0000, ,0000,0
adc_data[464], 0x0000, ,0000,0
adc_data[465], 0x0000, ,0000,0
adc_data[466], 0x0002, ,0002,2
adc_data[467], 0x0009, ,0009,9
adc_data[468], 0x0014, ,0014,20
adc_data[469], 0x0021, ,0021,33
adc_data[470], 0x002B, ,002B,43
adc_data[471], 0x0041, ,0041,65
adc_data[472], 0x0037, ,0037,55
adc_data[473], 0x003D, ,003D,61
adc_data[474], 0x0044, ,0044,68
adc_data[475], 0x0042, ,0042,66
adc_data[476], 0x004B, ,004B,75
adc_data[477], 0x0047, ,0047,71
adc_data[478], 0x004C, ,004C,76
adc_data[479], 0x0051, ,0051,81
adc_data[480], 0x004E, ,004E,78
adc_data[481], 0x0051, ,0051,81
adc_data[482], 0x004F, ,004F,79
adc_data[483], 0x004D, ,004D,77
adc_data[484], 0x0050, ,0050,80
adc_data[485], 0x0040, ,0040,64
adc_data[486], 0x0038, ,0038,56
adc_data[487], 0x0036, ,0036,54
adc_data[488], 0x001F, ,001F,31
adc_data[489], 0x0015, ,0015,21
adc_data[490], 0x000B, ,000B,11
adc_data[491], 0x0000, ,0000,0
adc_data[492], 0x0000, ,0000,0
adc_data[493], 0x0000, ,0000,0
adc_data[494], 0x0000, ,0000,0
adc_data[495], 0x0000, ,0000,0
adc_data[496], 0x0000, ,0000,0
adc_data[497], 0x0000, ,0000,0
adc_data[498], 0x0000, ,0000,0
adc_data[499], 0x0000, ,0000,0
adc_data[500], 0x0000, ,0000,0
adc_data[501], 0x0000, ,0000,0
adc_data[502], 0x0000, ,0000,0
adc_data[503], 0x0000, ,0000,0
adc_data[504], 0x0000, ,0000,0
adc_data[505], 0x0000, ,0000,0
adc_data[506], 0x0000, ,0000,0
adc_data[507], 0x0005, ,0005,5
adc_data[508], 0x001A, ,001A,26
adc_data[509], 0x001E, ,001E,30
adc_data[510], 0x0028, ,0028,40
adc_data[511], 0x0031, ,0031,49
