adc_data[0], 1906,
adc_data[1], 2706,
adc_data[2], 0,
adc_data[3], 0,
adc_data[4], 155,
adc_data[5], 1432,
adc_data[6], 1478,
adc_data[7], 2494,
adc_data[8], 679,
adc_data[9], 0,
adc_data[10], 63,
adc_data[11], 1320,
adc_data[12], 1617,
adc_data[13], 2343,
adc_data[14], 535,
adc_data[15], 0,
adc_data[16], 0,
adc_data[17], 1306,
adc_data[18], 631,
adc_data[19], 1750,
adc_data[20], 1708,
adc_data[21], 0,
adc_data[22], 0,
adc_data[23], 711,
adc_data[24], 0,
adc_data[25], 1403,
adc_data[26], 2051,
adc_data[27], 191,
adc_data[28], 0,
adc_data[29], 0,
adc_data[30], 985,
adc_data[31], 1080,
adc_data[32], 1471,
adc_data[33], 1291,
adc_data[34], 0,
adc_data[35], 0,
adc_data[36], 584,
adc_data[37], 652,
adc_data[38], 1414,
adc_data[39], 1463,
adc_data[40], 0,
adc_data[41], 0,
adc_data[42], 0,
adc_data[43], 681,
adc_data[44], 969,
adc_data[45], 1248,
adc_data[46], 903,
adc_data[47], 0,
adc_data[48], 0,
adc_data[49], 360,
adc_data[50], 1199,
adc_data[51], 1091,
adc_data[52], 1053,
adc_data[53], 0,
adc_data[54], 0,
adc_data[55], 0,
adc_data[56], 525,
adc_data[57], 853,
adc_data[58], 969,
adc_data[59], 483,
adc_data[60], 0,
adc_data[61], 0,
adc_data[62], 131,
adc_data[63], 869,
adc_data[64], 680,
adc_data[65], 668,
adc_data[66], 0,
adc_data[67], 219,
adc_data[68], 9,
adc_data[69], 649,
adc_data[70], 528,
adc_data[71], 544,
adc_data[72], 0,
adc_data[73], 154,
adc_data[74], 31,
adc_data[75], 528,
adc_data[76], 356,
adc_data[77], 387,
adc_data[78], 0,
adc_data[79], 0,
adc_data[80], 0,
adc_data[81], 1749,
adc_data[82], 512,
adc_data[83], 30,
adc_data[84], 0,
adc_data[85], 105,
adc_data[86], 0,
adc_data[87], 1070,
adc_data[88], 357,
adc_data[89], 0,
adc_data[90], 101,
adc_data[91], 0,
adc_data[92], 756,
adc_data[93], 269,
adc_data[94], 366,
adc_data[95], 0,
adc_data[96], 0,
adc_data[97], 0,
adc_data[98], 0,
adc_data[99], 437,
adc_data[100], 863,
adc_data[101], 221,
adc_data[102], 0,
adc_data[103], 0,
adc_data[104], 0,
adc_data[105], 432,
adc_data[106], 0,
adc_data[107], 1473,
adc_data[108], 26,
adc_data[109], 0,
adc_data[110], 0,
adc_data[111], 0,
adc_data[112], 1068,
adc_data[113], 0,
adc_data[114], 2052,
adc_data[115], 0,
adc_data[116], 0,
adc_data[117], 0,
adc_data[118], 0,
adc_data[119], 357,
adc_data[120], 0,
adc_data[121], 1574,
adc_data[122], 0,
adc_data[123], 0,
adc_data[124], 0,
adc_data[125], 0,
adc_data[126], 0,
adc_data[127], 1901,
adc_data[128], 1070,
adc_data[129], 637,
adc_data[130], 0,
adc_data[131], 0,
adc_data[132], 0,
adc_data[133], 90,
adc_data[134], 512,
adc_data[135], 2759,
adc_data[136], 0,
adc_data[137], 0,
adc_data[138], 0,
adc_data[139], 0,
adc_data[140], 609,
adc_data[141], 427,
adc_data[142], 2974,
adc_data[143], 0,
adc_data[144], 0,
adc_data[145], 0,
adc_data[146], 0,
adc_data[147], 1036,
adc_data[148], 845,
adc_data[149], 2767,
adc_data[150], 0,
adc_data[151], 0,
adc_data[152], 0,
adc_data[153], 0,
adc_data[154], 1373,
adc_data[155], 1511,
adc_data[156], 2524,
adc_data[157], 0,
adc_data[158], 0,
adc_data[159], 0,
adc_data[160], 0,
adc_data[161], 1621,
adc_data[162], 2203,
adc_data[163], 2374,
adc_data[164], 0,
adc_data[165], 0,
adc_data[166], 0,
adc_data[167], 0,
adc_data[168], 1847,
adc_data[169], 2561,
adc_data[170], 2231,
adc_data[171], 0,
adc_data[172], 0,
adc_data[173], 0,
adc_data[174], 0,
adc_data[175], 2012,
adc_data[176], 2843,
adc_data[177], 1949,
adc_data[178], 0,
adc_data[179], 0,
adc_data[180], 0,
adc_data[181], 0,
adc_data[182], 2211,
adc_data[183], 2901,
adc_data[184], 1722,
adc_data[185], 0,
adc_data[186], 0,
adc_data[187], 0,
adc_data[188], 141,
adc_data[189], 3218,
adc_data[190], 3470,
adc_data[191], 177,
adc_data[192], 0,
adc_data[193], 0,
adc_data[194], 0,
adc_data[195], 1571,
adc_data[196], 3791,
adc_data[197], 2634,
adc_data[198], 0,
adc_data[199], 0,
adc_data[200], 0,
adc_data[201], 0,
adc_data[202], 1792,
adc_data[203], 3849,
adc_data[204], 2321,
adc_data[205], 0,
adc_data[206], 0,
adc_data[207], 0,
adc_data[208], 0,
adc_data[209], 1994,
adc_data[210], 3999,
adc_data[211], 2112,
adc_data[212], 0,
adc_data[213], 0,
adc_data[214], 0,
adc_data[215], 0,
adc_data[216], 2196,
adc_data[217], 4095,
adc_data[218], 1931,
adc_data[219], 0,
adc_data[220], 0,
adc_data[221], 0,
adc_data[222], 137,
adc_data[223], 3287,
adc_data[224], 3161,
adc_data[225], 323,
adc_data[226], 0,
adc_data[227], 0,
adc_data[228], 0,
adc_data[229], 1600,
adc_data[230], 4095,
adc_data[231], 2744,
adc_data[232], 0,
adc_data[233], 0,
adc_data[234], 0,
adc_data[235], 0,
adc_data[236], 1881,
adc_data[237], 4095,
adc_data[238], 2552,
adc_data[239], 0,
adc_data[240], 0,
adc_data[241], 0,
adc_data[242], 0,
adc_data[243], 2175,
adc_data[244], 4095,
adc_data[245], 2269,
adc_data[246], 0,
adc_data[247], 0,
